date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2020-07-21,Transitional Independent Living (HYA),4,25,16,2020,7,21,84
2020-07-22,Transitional Independent Living (HYA),3,25,12,2020,7,22,88
2020-07-23,Transitional Independent Living (HYA),3,25,12,2020,7,23,88
2020-07-24,Transitional Independent Living (HYA),3,25,12,2020,7,24,88
2020-07-25,Transitional Independent Living (HYA),3,25,12,2020,7,25,88
2020-07-26,Transitional Independent Living (HYA),3,25,12,2020,7,26,88
2020-07-27,Transitional Independent Living (HYA),2,25,8,2020,7,27,92
2020-07-28,Transitional Independent Living (HYA),2,25,8,2020,7,28,92
2020-07-29,Transitional Independent Living (HYA),3,25,12,2020,7,29,88
2020-07-30,Transitional Independent Living (HYA),3,25,12,2020,7,30,88
2020-07-31,Transitional Independent Living (HYA),3,25,12,2020,7,31,88
2020-08-01,Transitional Independent Living (HYA),3,25,12,2020,8,1,88
2020-08-02,Transitional Independent Living (HYA),3,25,12,2020,8,2,88
2020-08-03,Transitional Independent Living (HYA),3,25,12,2020,8,3,88
2020-08-04,Transitional Independent Living (HYA),3,25,12,2020,8,4,88
2020-08-05,Transitional Independent Living (HYA),2,25,8,2020,8,5,92
2020-08-06,Transitional Independent Living (HYA),2,25,8,2020,8,6,92
2020-08-07,Transitional Independent Living (HYA),2,25,8,2020,8,7,92
2020-08-08,Transitional Independent Living (HYA),2,25,8,2020,8,8,92
2020-08-09,Transitional Independent Living (HYA),3,25,12,2020,8,9,88
2020-08-10,Transitional Independent Living (HYA),3,25,12,2020,8,10,88
2020-08-11,Transitional Independent Living (HYA),3,25,12,2020,8,11,88
2020-08-12,Transitional Independent Living (HYA),3,25,12,2020,8,12,88
2020-08-13,Transitional Independent Living (HYA),2,25,8,2020,8,13,92
2020-08-14,Transitional Independent Living (HYA),2,25,8,2020,8,14,92
2020-08-15,Transitional Independent Living (HYA),2,25,8,2020,8,15,92
2020-08-16,Transitional Independent Living (HYA),2,25,8,2020,8,16,92
2020-08-17,Transitional Independent Living (HYA),2,25,8,2020,8,17,92
2020-08-18,Transitional Independent Living (HYA),2,25,8,2020,8,18,92
2020-08-19,Transitional Independent Living (HYA),3,25,12,2020,8,19,88
2020-08-20,Transitional Independent Living (HYA),2,25,8,2020,8,20,92
2020-08-21,Transitional Independent Living (HYA),1,25,4,2020,8,21,96
2020-08-22,Transitional Independent Living (HYA),1,25,4,2020,8,22,96
2020-08-23,Transitional Independent Living (HYA),1,25,4,2020,8,23,96
2020-08-24,Transitional Independent Living (HYA),1,25,4,2020,8,24,96
2020-08-25,Transitional Independent Living (HYA),1,25,4,2020,8,25,96
2020-08-26,Transitional Independent Living (HYA),1,25,4,2020,8,26,96
2020-08-27,Transitional Independent Living (HYA),1,25,4,2020,8,27,96
2020-08-28,Transitional Independent Living (HYA),1,25,4,2020,8,28,96
2020-08-29,Transitional Independent Living (HYA),0,25,0,2020,8,29,100
2020-08-30,Transitional Independent Living (HYA),0,25,0,2020,8,30,100
2020-08-31,Transitional Independent Living (HYA),0,25,0,2020,8,31,100
2020-09-01,Transitional Independent Living (HYA),0,25,0,2020,9,1,100
2020-09-02,Transitional Independent Living (HYA),0,25,0,2020,9,2,100
2020-09-03,Transitional Independent Living (HYA),1,25,4,2020,9,3,96
2020-09-04,Transitional Independent Living (HYA),2,25,8,2020,9,4,92
2020-09-05,Transitional Independent Living (HYA),2,25,8,2020,9,5,92
2020-09-06,Transitional Independent Living (HYA),2,25,8,2020,9,6,92
2020-09-07,Transitional Independent Living (HYA),1,25,4,2020,9,7,96
2020-09-08,Transitional Independent Living (HYA),1,25,4,2020,9,8,96
2020-09-09,Transitional Independent Living (HYA),1,25,4,2020,9,9,96
2020-09-10,Transitional Independent Living (HYA),1,25,4,2020,9,10,96
2020-09-11,Transitional Independent Living (HYA),1,25,4,2020,9,11,96
2020-09-12,Transitional Independent Living (HYA),1,25,4,2020,9,12,96
2020-09-13,Transitional Independent Living (HYA),1,25,4,2020,9,13,96
2020-09-14,Transitional Independent Living (HYA),1,25,4,2020,9,14,96
2020-09-15,Transitional Independent Living (HYA),1,25,4,2020,9,15,96
2020-09-16,Transitional Independent Living (HYA),1,25,4,2020,9,16,96
2020-09-17,Transitional Independent Living (HYA),1,25,4,2020,9,17,96
2020-09-18,Transitional Independent Living (HYA),1,25,4,2020,9,18,96
2020-09-19,Transitional Independent Living (HYA),1,25,4,2020,9,19,96
2020-09-20,Transitional Independent Living (HYA),1,25,4,2020,9,20,96
2020-09-21,Transitional Independent Living (HYA),1,25,4,2020,9,21,96
2020-09-22,Transitional Independent Living (HYA),2,25,8,2020,9,22,92
2020-09-23,Transitional Independent Living (HYA),1,25,4,2020,9,23,96
2020-09-24,Transitional Independent Living (HYA),1,25,4,2020,9,24,96
2020-09-25,Transitional Independent Living (HYA),1,25,4,2020,9,25,96
2020-09-26,Transitional Independent Living (HYA),0,25,0,2020,9,26,100
2020-09-27,Transitional Independent Living (HYA),0,25,0,2020,9,27,100
2020-09-28,Transitional Independent Living (HYA),0,25,0,2020,9,28,100
2020-09-29,Transitional Independent Living (HYA),0,25,0,2020,9,29,100
2020-09-30,Transitional Independent Living (HYA),0,25,0,2020,9,30,100
2020-10-01,Transitional Independent Living (HYA),0,25,0,2020,10,1,100
2020-10-02,Transitional Independent Living (HYA),2,25,8,2020,10,2,92
2020-10-03,Transitional Independent Living (HYA),1,25,4,2020,10,3,96
2020-10-04,Transitional Independent Living (HYA),1,25,4,2020,10,4,96
2020-10-05,Transitional Independent Living (HYA),0,25,0,2020,10,5,100
2020-10-06,Transitional Independent Living (HYA),0,25,0,2020,10,6,100
2020-10-07,Transitional Independent Living (HYA),0,25,0,2020,10,7,100
2020-10-08,Transitional Independent Living (HYA),0,25,0,2020,10,8,100
2020-10-09,Transitional Independent Living (HYA),0,25,0,2020,10,9,100
2020-10-10,Transitional Independent Living (HYA),0,25,0,2020,10,10,100
2020-10-11,Transitional Independent Living (HYA),0,25,0,2020,10,11,100
2020-10-12,Transitional Independent Living (HYA),0,25,0,2020,10,12,100
2020-10-13,Transitional Independent Living (HYA),1,25,4,2020,10,13,96
2020-10-14,Transitional Independent Living (HYA),1,25,4,2020,10,14,96
2020-10-15,Transitional Independent Living (HYA),1,25,4,2020,10,15,96
2020-10-16,Transitional Independent Living (HYA),1,25,4,2020,10,16,96
2020-10-17,Transitional Independent Living (HYA),1,25,4,2020,10,17,96
2020-10-18,Transitional Independent Living (HYA),1,25,4,2020,10,18,96
2020-10-19,Transitional Independent Living (HYA),1,25,4,2020,10,19,96
2020-10-20,Transitional Independent Living (HYA),1,25,4,2020,10,20,96
2020-10-21,Transitional Independent Living (HYA),1,25,4,2020,10,21,96
2020-10-22,Transitional Independent Living (HYA),1,25,4,2020,10,22,96
2020-10-23,Transitional Independent Living (HYA),1,25,4,2020,10,23,96
2020-10-24,Transitional Independent Living (HYA),0,25,0,2020,10,24,100
2020-10-25,Transitional Independent Living (HYA),0,25,0,2020,10,25,100
2020-10-26,Transitional Independent Living (HYA),0,25,0,2020,10,26,100
2020-10-27,Transitional Independent Living (HYA),0,25,0,2020,10,27,100
2020-10-28,Transitional Independent Living (HYA),0,25,0,2020,10,28,100
2020-10-29,Transitional Independent Living (HYA),0,25,0,2020,10,29,100
2020-10-30,Transitional Independent Living (HYA),1,25,4,2020,10,30,96
2020-10-31,Transitional Independent Living (HYA),1,25,4,2020,10,31,96
2020-11-01,Transitional Independent Living (HYA),1,25,4,2020,11,1,96
2020-11-02,Transitional Independent Living (HYA),0,25,0,2020,11,2,100
2020-11-03,Transitional Independent Living (HYA),0,25,0,2020,11,3,100
2020-11-04,Transitional Independent Living (HYA),0,25,0,2020,11,4,100
2020-11-05,Transitional Independent Living (HYA),0,25,0,2020,11,5,100
2020-11-06,Transitional Independent Living (HYA),0,25,0,2020,11,6,100
2020-11-07,Transitional Independent Living (HYA),0,25,0,2020,11,7,100
2020-11-08,Transitional Independent Living (HYA),0,25,0,2020,11,8,100
2020-11-09,Transitional Independent Living (HYA),0,25,0,2020,11,9,100
2020-11-10,Transitional Independent Living (HYA),0,25,0,2020,11,10,100
2020-11-11,Transitional Independent Living (HYA),0,25,0,2020,11,11,100
2020-11-12,Transitional Independent Living (HYA),0,25,0,2020,11,12,100
2020-11-13,Transitional Independent Living (HYA),0,25,0,2020,11,13,100
2020-11-14,Transitional Independent Living (HYA),1,25,4,2020,11,14,96
2020-11-15,Transitional Independent Living (HYA),1,25,4,2020,11,15,96
2020-11-16,Transitional Independent Living (HYA),2,25,8,2020,11,16,92
2020-11-17,Transitional Independent Living (HYA),2,25,8,2020,11,17,92
2020-11-18,Transitional Independent Living (HYA),1,25,4,2020,11,18,96
2020-11-19,Transitional Independent Living (HYA),0,25,0,2020,11,19,100
2020-11-20,Transitional Independent Living (HYA),0,25,0,2020,11,20,100
2020-11-21,Transitional Independent Living (HYA),0,25,0,2020,11,21,100
2020-11-22,Transitional Independent Living (HYA),0,25,0,2020,11,22,100
2020-11-23,Transitional Independent Living (HYA),0,25,0,2020,11,23,100
2020-11-24,Transitional Independent Living (HYA),0,25,0,2020,11,24,100
2020-11-25,Transitional Independent Living (HYA),0,25,0,2020,11,25,100
2020-11-26,Transitional Independent Living (HYA),0,25,0,2020,11,26,100
2020-11-27,Transitional Independent Living (HYA),0,25,0,2020,11,27,100
2020-11-28,Transitional Independent Living (HYA),0,25,0,2020,11,28,100
2020-11-29,Transitional Independent Living (HYA),0,25,0,2020,11,29,100
2020-11-30,Transitional Independent Living (HYA),0,25,0,2020,11,30,100
2020-12-01,Transitional Independent Living (HYA),2,25,8,2020,12,1,92
2020-12-02,Transitional Independent Living (HYA),1,25,4,2020,12,2,96
2020-12-03,Transitional Independent Living (HYA),1,25,4,2020,12,3,96
2020-12-04,Transitional Independent Living (HYA),1,25,4,2020,12,4,96
2020-12-05,Transitional Independent Living (HYA),1,25,4,2020,12,5,96
2020-12-06,Transitional Independent Living (HYA),1,25,4,2020,12,6,96
2020-12-07,Transitional Independent Living (HYA),1,25,4,2020,12,7,96
2020-12-08,Transitional Independent Living (HYA),1,25,4,2020,12,8,96
2020-12-09,Transitional Independent Living (HYA),1,25,4,2020,12,9,96
2020-12-10,Transitional Independent Living (HYA),1,25,4,2020,12,10,96
2020-12-11,Transitional Independent Living (HYA),1,25,4,2020,12,11,96
2020-12-12,Transitional Independent Living (HYA),1,25,4,2020,12,12,96
2020-12-13,Transitional Independent Living (HYA),1,25,4,2020,12,13,96
2020-12-14,Transitional Independent Living (HYA),1,25,4,2020,12,14,96
2020-12-15,Transitional Independent Living (HYA),1,25,4,2020,12,15,96
2020-12-16,Transitional Independent Living (HYA),1,25,4,2020,12,16,96
2020-12-17,Transitional Independent Living (HYA),1,25,4,2020,12,17,96
2020-12-18,Transitional Independent Living (HYA),1,25,4,2020,12,18,96
2020-12-19,Transitional Independent Living (HYA),1,25,4,2020,12,19,96
2020-12-20,Transitional Independent Living (HYA),1,25,4,2020,12,20,96
2020-12-21,Transitional Independent Living (HYA),1,25,4,2020,12,21,96
2020-12-22,Transitional Independent Living (HYA),1,25,4,2020,12,22,96
2020-12-23,Transitional Independent Living (HYA),1,25,4,2020,12,23,96
2020-12-24,Transitional Independent Living (HYA),1,25,4,2020,12,24,96
2020-12-25,Transitional Independent Living (HYA),1,25,4,2020,12,25,96
2020-12-26,Transitional Independent Living (HYA),1,25,4,2020,12,26,96
2020-12-27,Transitional Independent Living (HYA),2,25,8,2020,12,27,92
2020-12-28,Transitional Independent Living (HYA),3,25,12,2020,12,28,88
2020-12-29,Transitional Independent Living (HYA),4,25,16,2020,12,29,84
2020-12-30,Transitional Independent Living (HYA),4,25,16,2020,12,30,84
2020-12-31,Transitional Independent Living (HYA),4,25,16,2020,12,31,84
2021-01-01,Transitional Independent Living (HYA),4,25,16,2021,1,1,84
2021-01-02,Transitional Independent Living (HYA),4,25,16,2021,1,2,84
2021-01-03,Transitional Independent Living (HYA),4,25,16,2021,1,3,84
2021-01-04,Transitional Independent Living (HYA),4,25,16,2021,1,4,84
2021-01-05,Transitional Independent Living (HYA),4,25,16,2021,1,5,84
2021-01-06,Transitional Independent Living (HYA),4,25,16,2021,1,6,84
2021-01-07,Transitional Independent Living (HYA),4,25,16,2021,1,7,84
2021-01-08,Transitional Independent Living (HYA),3,25,12,2021,1,8,88
2021-01-09,Transitional Independent Living (HYA),3,25,12,2021,1,9,88
2021-01-10,Transitional Independent Living (HYA),3,25,12,2021,1,10,88
2021-01-11,Transitional Independent Living (HYA),3,25,12,2021,1,11,88
2021-01-12,Transitional Independent Living (HYA),3,25,12,2021,1,12,88
2021-01-13,Transitional Independent Living (HYA),2,25,8,2021,1,13,92
2021-01-14,Transitional Independent Living (HYA),1,25,4,2021,1,14,96
2021-01-15,Transitional Independent Living (HYA),1,25,4,2021,1,15,96
2021-01-16,Transitional Independent Living (HYA),1,25,4,2021,1,16,96
2021-01-17,Transitional Independent Living (HYA),1,25,4,2021,1,17,96
2021-01-18,Transitional Independent Living (HYA),1,25,4,2021,1,18,96
2021-01-19,Transitional Independent Living (HYA),2,25,8,2021,1,19,92
2021-01-20,Transitional Independent Living (HYA),2,25,8,2021,1,20,92
2021-01-21,Transitional Independent Living (HYA),2,25,8,2021,1,21,92
2021-01-22,Transitional Independent Living (HYA),2,25,8,2021,1,22,92
2021-01-23,Transitional Independent Living (HYA),2,25,8,2021,1,23,92
2021-01-24,Transitional Independent Living (HYA),2,25,8,2021,1,24,92
2021-01-25,Transitional Independent Living (HYA),1,25,4,2021,1,25,96
2021-01-26,Transitional Independent Living (HYA),1,25,4,2021,1,26,96
2021-01-27,Transitional Independent Living (HYA),1,25,4,2021,1,27,96
2021-01-28,Transitional Independent Living (HYA),2,25,8,2021,1,28,92
2021-01-29,Transitional Independent Living (HYA),3,25,12,2021,1,29,88
2021-01-30,Transitional Independent Living (HYA),3,25,12,2021,1,30,88
2021-01-31,Transitional Independent Living (HYA),4,25,16,2021,1,31,84
2021-02-01,Transitional Independent Living (HYA),4,25,16,2021,2,1,84
2021-02-02,Transitional Independent Living (HYA),4,25,16,2021,2,2,84
2021-02-03,Transitional Independent Living (HYA),3,25,12,2021,2,3,88
2021-02-04,Transitional Independent Living (HYA),3,25,12,2021,2,4,88
2021-02-05,Transitional Independent Living (HYA),3,25,12,2021,2,5,88
2021-02-06,Transitional Independent Living (HYA),3,25,12,2021,2,6,88
2021-02-07,Transitional Independent Living (HYA),3,25,12,2021,2,7,88
2021-02-08,Transitional Independent Living (HYA),3,25,12,2021,2,8,88
2021-02-09,Transitional Independent Living (HYA),2,25,8,2021,2,9,92
2021-02-10,Transitional Independent Living (HYA),2,25,8,2021,2,10,92
2021-02-11,Transitional Independent Living (HYA),2,25,8,2021,2,11,92
2021-02-12,Transitional Independent Living (HYA),3,25,12,2021,2,12,88
2021-02-13,Transitional Independent Living (HYA),3,25,12,2021,2,13,88
2021-02-14,Transitional Independent Living (HYA),3,25,12,2021,2,14,88
2021-02-15,Transitional Independent Living (HYA),3,25,12,2021,2,15,88
2021-02-16,Transitional Independent Living (HYA),3,25,12,2021,2,16,88
2021-02-17,Transitional Independent Living (HYA),3,25,12,2021,2,17,88
2021-02-18,Transitional Independent Living (HYA),3,25,12,2021,2,18,88
2021-02-19,Transitional Independent Living (HYA),3,25,12,2021,2,19,88
2021-02-20,Transitional Independent Living (HYA),3,25,12,2021,2,20,88
2021-02-21,Transitional Independent Living (HYA),3,25,12,2021,2,21,88
2021-02-22,Transitional Independent Living (HYA),3,25,12,2021,2,22,88
2021-02-23,Transitional Independent Living (HYA),3,25,12,2021,2,23,88
2021-02-24,Transitional Independent Living (HYA),3,25,12,2021,2,24,88
2021-02-25,Transitional Independent Living (HYA),3,25,12,2021,2,25,88
2021-02-26,Transitional Independent Living (HYA),3,25,12,2021,2,26,88
2021-02-27,Transitional Independent Living (HYA),3,25,12,2021,2,27,88
2021-02-28,Transitional Independent Living (HYA),3,25,12,2021,2,28,88
2021-03-01,Transitional Independent Living (HYA),2,25,8,2021,3,1,92
2021-03-02,Transitional Independent Living (HYA),2,25,8,2021,3,2,92
2021-03-03,Transitional Independent Living (HYA),2,25,8,2021,3,3,92
2021-03-04,Transitional Independent Living (HYA),2,25,8,2021,3,4,92
2021-03-05,Transitional Independent Living (HYA),2,25,8,2021,3,5,92
2021-03-06,Transitional Independent Living (HYA),2,25,8,2021,3,6,92
2021-03-07,Transitional Independent Living (HYA),2,25,8,2021,3,7,92
2021-03-08,Transitional Independent Living (HYA),2,25,8,2021,3,8,92
2021-03-09,Transitional Independent Living (HYA),2,25,8,2021,3,9,92
2021-03-10,Transitional Independent Living (HYA),2,25,8,2021,3,10,92
2021-03-11,Transitional Independent Living (HYA),1,25,4,2021,3,11,96
2021-03-12,Transitional Independent Living (HYA),1,25,4,2021,3,12,96
2021-03-13,Transitional Independent Living (HYA),1,25,4,2021,3,13,96
2021-03-14,Transitional Independent Living (HYA),1,25,4,2021,3,14,96
2021-03-15,Transitional Independent Living (HYA),1,25,4,2021,3,15,96
2021-03-16,Transitional Independent Living (HYA),1,25,4,2021,3,16,96
2021-03-17,Transitional Independent Living (HYA),1,25,4,2021,3,17,96
2021-03-18,Transitional Independent Living (HYA),1,25,4,2021,3,18,96
2021-03-19,Transitional Independent Living (HYA),1,25,4,2021,3,19,96
2021-03-20,Transitional Independent Living (HYA),1,25,4,2021,3,20,96
2021-03-21,Transitional Independent Living (HYA),1,25,4,2021,3,21,96
2021-03-22,Transitional Independent Living (HYA),1,25,4,2021,3,22,96
2021-03-23,Transitional Independent Living (HYA),0,25,0,2021,3,23,100
2021-03-24,Transitional Independent Living (HYA),1,25,4,2021,3,24,96
2021-03-25,Transitional Independent Living (HYA),2,25,8,2021,3,25,92
2021-03-26,Transitional Independent Living (HYA),2,25,8,2021,3,26,92
2021-03-27,Transitional Independent Living (HYA),2,25,8,2021,3,27,92
2021-03-28,Transitional Independent Living (HYA),2,25,8,2021,3,28,92
2021-03-29,Transitional Independent Living (HYA),3,25,12,2021,3,29,88
2021-03-30,Transitional Independent Living (HYA),3,25,12,2021,3,30,88
2021-03-31,Transitional Independent Living (HYA),3,25,12,2021,3,31,88
2021-04-01,Transitional Independent Living (HYA),3,25,12,2021,4,1,88
2021-04-02,Transitional Independent Living (HYA),3,25,12,2021,4,2,88
2021-04-03,Transitional Independent Living (HYA),3,25,12,2021,4,3,88
2021-04-04,Transitional Independent Living (HYA),3,25,12,2021,4,4,88
2021-04-05,Transitional Independent Living (HYA),3,25,12,2021,4,5,88
2021-04-06,Transitional Independent Living (HYA),3,25,12,2021,4,6,88
2021-04-07,Transitional Independent Living (HYA),2,25,8,2021,4,7,92
2021-04-08,Transitional Independent Living (HYA),1,25,4,2021,4,8,96
2021-04-09,Transitional Independent Living (HYA),1,25,4,2021,4,9,96
2021-04-10,Transitional Independent Living (HYA),1,25,4,2021,4,10,96
2021-04-11,Transitional Independent Living (HYA),1,25,4,2021,4,11,96
2021-04-12,Transitional Independent Living (HYA),1,25,4,2021,4,12,96
2021-04-13,Transitional Independent Living (HYA),0,25,0,2021,4,13,100
2021-04-14,Transitional Independent Living (HYA),0,25,0,2021,4,14,100
2021-04-15,Transitional Independent Living (HYA),0,25,0,2021,4,15,100
2021-04-16,Transitional Independent Living (HYA),1,25,4,2021,4,16,96
2021-04-17,Transitional Independent Living (HYA),1,25,4,2021,4,17,96
2021-04-18,Transitional Independent Living (HYA),1,25,4,2021,4,18,96
2021-04-19,Transitional Independent Living (HYA),1,25,4,2021,4,19,96
2021-04-20,Transitional Independent Living (HYA),1,25,4,2021,4,20,96
2021-04-21,Transitional Independent Living (HYA),1,25,4,2021,4,21,96
2021-04-22,Transitional Independent Living (HYA),1,25,4,2021,4,22,96
2021-04-23,Transitional Independent Living (HYA),2,25,8,2021,4,23,92
2021-04-24,Transitional Independent Living (HYA),2,25,8,2021,4,24,92
2021-04-25,Transitional Independent Living (HYA),3,25,12,2021,4,25,88
2021-04-26,Transitional Independent Living (HYA),4,25,16,2021,4,26,84
2021-04-27,Transitional Independent Living (HYA),4,25,16,2021,4,27,84
2021-04-28,Transitional Independent Living (HYA),4,25,16,2021,4,28,84
2021-04-29,Transitional Independent Living (HYA),3,25,12,2021,4,29,88
2021-04-30,Transitional Independent Living (HYA),3,25,12,2021,4,30,88
2021-05-01,Transitional Independent Living (HYA),3,25,12,2021,5,1,88
2021-05-02,Transitional Independent Living (HYA),3,25,12,2021,5,2,88
2021-05-03,Transitional Independent Living (HYA),3,25,12,2021,5,3,88
2021-05-04,Transitional Independent Living (HYA),3,25,12,2021,5,4,88
2021-05-05,Transitional Independent Living (HYA),3,25,12,2021,5,5,88
2021-05-06,Transitional Independent Living (HYA),3,25,12,2021,5,6,88
2021-05-07,Transitional Independent Living (HYA),3,25,12,2021,5,7,88
2021-05-08,Transitional Independent Living (HYA),3,25,12,2021,5,8,88
2021-05-09,Transitional Independent Living (HYA),3,25,12,2021,5,9,88
2021-05-10,Transitional Independent Living (HYA),3,25,12,2021,5,10,88
2021-05-11,Transitional Independent Living (HYA),2,25,8,2021,5,11,92
2021-05-12,Transitional Independent Living (HYA),1,25,4,2021,5,12,96
2021-05-13,Transitional Independent Living (HYA),1,25,4,2021,5,13,96
2021-05-14,Transitional Independent Living (HYA),0,25,0,2021,5,14,100
2021-05-15,Transitional Independent Living (HYA),0,25,0,2021,5,15,100
2021-05-16,Transitional Independent Living (HYA),0,25,0,2021,5,16,100
2021-05-17,Transitional Independent Living (HYA),0,25,0,2021,5,17,100
2021-05-18,Transitional Independent Living (HYA),0,25,0,2021,5,18,100
2021-05-19,Transitional Independent Living (HYA),0,25,0,2021,5,19,100
2021-05-20,Transitional Independent Living (HYA),0,25,0,2021,5,20,100
2021-05-21,Transitional Independent Living (HYA),0,25,0,2021,5,21,100
2021-05-22,Transitional Independent Living (HYA),0,25,0,2021,5,22,100
2021-05-23,Transitional Independent Living (HYA),0,25,0,2021,5,23,100
2021-05-24,Transitional Independent Living (HYA),0,25,0,2021,5,24,100
2021-05-25,Transitional Independent Living (HYA),0,25,0,2021,5,25,100
2021-05-26,Transitional Independent Living (HYA),0,25,0,2021,5,26,100
2021-05-27,Transitional Independent Living (HYA),0,25,0,2021,5,27,100
2021-05-28,Transitional Independent Living (HYA),0,25,0,2021,5,28,100
2021-05-29,Transitional Independent Living (HYA),0,25,0,2021,5,29,100
2021-05-30,Transitional Independent Living (HYA),0,25,0,2021,5,30,100
2021-05-31,Transitional Independent Living (HYA),0,25,0,2021,5,31,100
2021-06-01,Transitional Independent Living (HYA),0,25,0,2021,6,1,100
2021-06-02,Transitional Independent Living (HYA),0,25,0,2021,6,2,100
2021-06-03,Transitional Independent Living (HYA),0,25,0,2021,6,3,100
2021-06-04,Transitional Independent Living (HYA),0,25,0,2021,6,4,100
2021-06-05,Transitional Independent Living (HYA),0,25,0,2021,6,5,100
2021-06-06,Transitional Independent Living (HYA),1,25,4,2021,6,6,96
2021-06-07,Transitional Independent Living (HYA),1,25,4,2021,6,7,96
2021-06-08,Transitional Independent Living (HYA),1,25,4,2021,6,8,96
2021-06-09,Transitional Independent Living (HYA),1,25,4,2021,6,9,96
2021-06-10,Transitional Independent Living (HYA),0,25,0,2021,6,10,100
2021-06-11,Transitional Independent Living (HYA),0,25,0,2021,6,11,100
2021-06-12,Transitional Independent Living (HYA),0,25,0,2021,6,12,100
2021-06-13,Transitional Independent Living (HYA),0,25,0,2021,6,13,100
2021-06-14,Transitional Independent Living (HYA),0,25,0,2021,6,14,100
2021-06-15,Transitional Independent Living (HYA),0,25,0,2021,6,15,100
2021-06-16,Transitional Independent Living (HYA),0,25,0,2021,6,16,100
2021-06-17,Transitional Independent Living (HYA),0,25,0,2021,6,17,100
2021-06-18,Transitional Independent Living (HYA),0,25,0,2021,6,18,100
2021-06-19,Transitional Independent Living (HYA),0,25,0,2021,6,19,100
2021-06-20,Transitional Independent Living (HYA),0,25,0,2021,6,20,100
2021-06-21,Transitional Independent Living (HYA),0,25,0,2021,6,21,100
2021-06-22,Transitional Independent Living (HYA),0,25,0,2021,6,22,100
2021-06-23,Transitional Independent Living (HYA),0,25,0,2021,6,23,100
2021-06-24,Transitional Independent Living (HYA),0,25,0,2021,6,24,100
2021-06-25,Transitional Independent Living (HYA),0,25,0,2021,6,25,100
2021-06-26,Transitional Independent Living (HYA),0,25,0,2021,6,26,100
2021-06-27,Transitional Independent Living (HYA),0,25,0,2021,6,27,100
2021-06-28,Transitional Independent Living (HYA),0,25,0,2021,6,28,100
2021-06-29,Transitional Independent Living (HYA),0,25,0,2021,6,29,100
2021-06-30,Transitional Independent Living (HYA),0,25,0,2021,6,30,100
2021-07-01,Transitional Independent Living (HYA),0,25,0,2021,7,1,100
2021-07-02,Transitional Independent Living (HYA),0,25,0,2021,7,2,100
2021-07-03,Transitional Independent Living (HYA),1,25,4,2021,7,3,96
2021-07-04,Transitional Independent Living (HYA),1,25,4,2021,7,4,96
2021-07-05,Transitional Independent Living (HYA),1,25,4,2021,7,5,96
2021-07-06,Transitional Independent Living (HYA),1,25,4,2021,7,6,96
2021-07-07,Transitional Independent Living (HYA),0,25,0,2021,7,7,100
2021-07-08,Transitional Independent Living (HYA),0,25,0,2021,7,8,100
2021-07-09,Transitional Independent Living (HYA),0,25,0,2021,7,9,100
2021-07-10,Transitional Independent Living (HYA),0,25,0,2021,7,10,100
2021-07-11,Transitional Independent Living (HYA),0,25,0,2021,7,11,100
2021-07-12,Transitional Independent Living (HYA),1,25,4,2021,7,12,96
2021-07-13,Transitional Independent Living (HYA),1,25,4,2021,7,13,96
2021-07-14,Transitional Independent Living (HYA),1,25,4,2021,7,14,96
2021-07-15,Transitional Independent Living (HYA),1,25,4,2021,7,15,96
2021-07-16,Transitional Independent Living (HYA),1,25,4,2021,7,16,96
2021-07-17,Transitional Independent Living (HYA),1,25,4,2021,7,17,96
2021-07-18,Transitional Independent Living (HYA),1,25,4,2021,7,18,96
2021-07-19,Transitional Independent Living (HYA),1,25,4,2021,7,19,96
2021-07-20,Transitional Independent Living (HYA),1,25,4,2021,7,20,96
2021-07-21,Transitional Independent Living (HYA),1,25,4,2021,7,21,96
2021-07-22,Transitional Independent Living (HYA),1,25,4,2021,7,22,96
2021-07-23,Transitional Independent Living (HYA),1,25,4,2021,7,23,96
2021-07-24,Transitional Independent Living (HYA),1,25,4,2021,7,24,96
2021-07-25,Transitional Independent Living (HYA),1,25,4,2021,7,25,96
2021-07-26,Transitional Independent Living (HYA),1,25,4,2021,7,26,96
2021-07-27,Transitional Independent Living (HYA),1,25,4,2021,7,27,96
2021-07-28,Transitional Independent Living (HYA),1,25,4,2021,7,28,96
2021-07-29,Transitional Independent Living (HYA),1,25,4,2021,7,29,96
2021-07-30,Transitional Independent Living (HYA),1,25,4,2021,7,30,96
2021-07-31,Transitional Independent Living (HYA),1,25,4,2021,7,31,96
2021-08-01,Transitional Independent Living (HYA),1,25,4,2021,8,1,96
2021-08-02,Transitional Independent Living (HYA),1,25,4,2021,8,2,96
2021-08-03,Transitional Independent Living (HYA),1,25,4,2021,8,3,96
2021-08-04,Transitional Independent Living (HYA),1,25,4,2021,8,4,96
2021-08-05,Transitional Independent Living (HYA),1,25,4,2021,8,5,96
2021-08-06,Transitional Independent Living (HYA),1,25,4,2021,8,6,96
2021-08-07,Transitional Independent Living (HYA),1,25,4,2021,8,7,96
2021-08-08,Transitional Independent Living (HYA),1,25,4,2021,8,8,96
2021-08-09,Transitional Independent Living (HYA),1,25,4,2021,8,9,96
2021-08-10,Transitional Independent Living (HYA),1,25,4,2021,8,10,96
2021-08-11,Transitional Independent Living (HYA),1,25,4,2021,8,11,96
